Z,mus,mup,mum,Fs,Fp,Fm,phis,phip,phim
0.123,0.000694570412908889,-9.20859069264947,-9.21046335333809,0.00069466690428871,-9.20859163973631,-9.21046430042494,0.90780276156144,2.67692221296645e-06,0.00354851863737197
0.124,0.00069466014685151,-9.20859066663007,-9.21046337123418,0.000694756407200112,-9.20859161144205,-9.21046431604617,0.907806688972481,2.67704262769116e-06,0.00354836769425322
0.125,0.000694750553015753,-9.20859064040462,-9.21046338926434,0.000694846580697087,-9.20859158292554,-9.21046433178525,0.907810645224012,2.67716393689229e-06,0.00354821564271052
0.126,0.000694841630091539,-9.20859061397326,-9.21046340742829,0.000694937423479411,-9.20859155418697,-9.210464347642,0.907814630246119,2.67728613865142e-06,0.00354806248543109
0.127,0.000694933376764703,-9.20859058733613,-9.2104634257258,0.000695028934237327,-9.20859152522656,-9.21046436361623,0.907818643968396,2.67740923103608e-06,0.0035479082251211
0.128,0.000695025791706102,-9.20859056049333,-9.21046344415657,0.000695121111650709,-9.20859149604449,-9.21046437970772,0.907822686319947,2.67753321209979e-06,0.00354775286450552
0.129,0.000695118873582637,-9.20859053344506,-9.21046346272034,0.000695213954389609,-9.20859146664097,-9.21046439591625,0.907826757229387,2.67765807988195e-06,0.0035475964063281
0.13,0.000695212621043766,-9.2085905061914,-9.21046348141683,0.000695307461114181,-9.20859143701621,-9.21046441224165,0.907830856624844,2.6777838324079e-06,0.0035474388533513
0.131,0.000695307032735175,-9.20859047873249,-9.21046350024581,0.000695401630474518,-9.20859140717038,-9.21046442868369,0.907834984433964,2.6779104676891e-06,0.00354728020835618
0.132,0.000695402107290498,-9.20859045106845,-9.21046351920698,0.000695496461111181,-9.20859137710366,-9.21046444524218,0.907839140583909,2.67803798372313e-06,0.00354712047414231
0.133,0.000695497843330477,-9.20859042319943,-9.21046353830005,0.000695591951654348,-9.20859134681628,-9.2104644619169,0.907843325001362,2.67816637849355e-06,0.00354695965352776
0.134,0.000695594239470995,-9.20859039512557,-9.21046355752477,0.000695688100724734,-9.20859131630846,-9.21046447870765,0.907847537612526,2.67829564997005e-06,0.00354679774934896
0.135,0.000695691294313825,-9.20859036684699,-9.21046357688086,0.000695784906933131,-9.20859128558037,-9.21046449561423,0.90785177834313,2.6784257961087e-06,0.00354663476446063
0.136,0.000695789006452925,-9.20859033836389,-9.21046359636802,0.000695882368880421,-9.20859125463229,-9.21046451263642,0.907856047118428,2.67855681485156e-06,0.00354647070173571
0.137,0.000695887374472997,-9.20859030967634,-9.21046361598598,0.000695980485157816,-9.20859122346436,-9.210464529774,0.907860343863202,2.6786887041274e-06,0.00354630556406525
0.138,0.000695986396948865,-9.2085902807845,-9.21046363573445,0.000696079254346643,-9.20859119207681,-9.21046454702675,0.907864668501767,2.67882146185104e-06,0.00354613935435838
0.139,0.000696086072442967,-9.20859025168851,-9.21046365561314,0.000696178675018783,-9.20859116046983,-9.21046456439447,0.907869020957965,2.67895508592373e-06,0.00354597207554219
0.14,0.000696186399510584,-9.20859022238851,-9.21046367562178,0.000696278745736023,-9.20859112864366,-9.21046458187693,0.907873401155178,2.67908957423318e-06,0.00354580373056166
0.141,0.000696287376698455,-9.20859019288468,-9.21046369576008,0.000696379465050773,-9.20859109659852,-9.21046459947392,0.907877809016323,2.67922492465351e-06,0.00354563432237958
0.142,0.000696389002538663,-9.2085901631771,-9.21046371602773,0.000696480831505392,-9.20859106433459,-9.21046461718522,0.907882244463853,2.67936113504551e-06,0.00354546385397646
0.143,0.000696491275558752,-9.20859013326595,-9.21046373642445,0.000696582843633095,-9.2085910318521,-9.2104646350106,0.907886707419767,2.67949820325652e-06,0.00354529232835044
0.144,0.000696594194271695,-9.2085901031514,-9.21046375694991,0.000696685499957134,-9.20859099915132,-9.21046465294984,0.907891197805603,2.67963612712025e-06,0.00354511974851724
0.145,0.000696697757189602,-9.20859007283359,-9.21046377760386,0.000696788798991099,-9.20859096623241,-9.21046467100269,0.907895715542447,2.67977490445754e-06,0.00354494611751
0.146,0.000696801962804491,-9.20859004231263,-9.21046379838598,0.000696892739239383,-9.2085909330956,-9.21046468916895,0.907900260550932,2.67991453307557e-06,0.00354477143837931
0.147,0.000696906809606836,-9.20859001158875,-9.21046381929596,0.000696997319196452,-9.20859089974114,-9.21046470744835,0.907904832751239,2.6800550107684e-06,0.00354459571419305
0.148,0.000697012296073038,-9.20858998066205,-9.2104638403335,0.000697102537347311,-9.20859086616922,-9.21046472584068,0.907909432063103,2.68019633531694e-06,0.00354441894803632
0.149,0.000697118420674373,-9.20858994953273,-9.21046386149831,0.00069720839216765,-9.20859083238009,-9.21046474434567,0.907914058405811,2.68033850448892e-06,0.0035442411430114
0.15,0.000697225181868564,-9.20858991820088,-9.21046388279006,0.000697314882123379,-9.20859079837391,-9.2104647629631,0.907918711698206,2.68048151603902e-06,0.00354406230223766
0.151,0.000697332578108534,-9.20858988666673,-9.21046390420844,0.000697422005670995,-9.20859076415096,-9.21046478169266,0.907923391858686,2.68062536770879e-06,0.00354388242885148
0.152,0.000697440607835111,-9.20858985493038,-9.21046392575317,0.000697529761257837,-9.20859072971137,-9.21046480053416,0.907928098805212,2.68077005722673e-06,0.00354370152600622
0.153,0.00069754926948074,-9.20858982299205,-9.2104639474239,0.000697638147321183,-9.20859069505542,-9.21046481948727,0.9079328324553,2.68091558230831e-06,0.00354351959687211
0.154,0.000697658561467558,-9.20858979085183,-9.21046396922035,0.000697747162289264,-9.20859066018327,-9.21046483855179,0.907937592726033,2.68106194065601e-06,0.00354333664463626
0.155,0.000697768482214129,-9.20858975850997,-9.21046399114217,0.000697856804580871,-9.20859062509515,-9.21046485772735,0.907942379534053,2.6812091299595e-06,0.00354315267250254
0.156,0.000697879030124611,-9.20858972596657,-9.21046401318909,0.000697967072604999,-9.20859058979122,-9.21046487701374,0.907947192795568,2.6813571478953e-06,0.00354296768369158
0.157,0.000697990203593461,-9.20858969322178,-9.21046403536073,0.000698077964761359,-9.20859055427167,-9.21046489641062,0.907952032426351,2.68150599212715e-06,0.00354278168144077
0.158,0.000698102001013775,-9.20858966027585,-9.21046405765681,0.00069818947944035,-9.20859051853672,-9.21046491591769,0.90795689834174,2.68165566030571e-06,0.00354259466900413
0.159,0.000698214420761693,-9.20858962712887,-9.21046408007697,0.000698301615022531,-9.20859048258652,-9.21046493553462,0.907961790456639,2.68180615006886e-06,0.00354240664965241
0.16,0.000698327461212903,-9.20858959378104,-9.21046410262094,0.000698414369879219,-9.2085904464212,-9.21046495526111,0.907966708685519,2.68195745904148e-06,0.003542217626673
